New Zealand,028820,,028820,RIDERS HQ,RACH/SCOTT,266 STAFFORD ST,TIMARU,,,,NEW ZEALAND,A/C'S 03 686 6393 ,rach@ridershq.co.nz,,
New Zealand,028890,9310,028890,NU DAX CROMWELL LTD (CIA),DANA,64 THE MALL,CROMWELL,CROMWELL,NEW ZEALAND,9310,NEW ZEALAND,,dana@nudax.co.nz,03 445 0522,
New Zealand,028900,,028900,AMAZON - MANUKAU,,SHOP 239,WESTFIELD SHOPPING CENTRE,SOUTH AUCKLAND, ,,NEW ZEALAND,,,,
New Zealand,028901, ,028901,AMAZON - UPPER HUTT,,TRENTHAM CITY SHOPPING CENTRE,185 MAIN STREET,UPPER HUTT, , ,NEW ZEALAND,,,,
New Zealand,028902,8011,028902,AMAZON - CITY SURF,,239 HIGH STREET,,CHRISTCHURCH CENTRAL, ,8011,NEW ZEALAND,,,,
New Zealand,028903,9400,028903,Amen,Brad Wybrow,147 Thames Street,,Oamaru,,9400,New Zealand,,amen@xnet.co.nz,,
New Zealand,028904,4010,028904,BOUTIQUE ON MAIN STREET (BMS),LEIGH FOSTER,22 GLADSTONE ROAD,,GISBORNE,,4010,New Zealand,,leigh.bms@callplus.net.nz,06 867 8424,
New Zealand,028911,,028911,JD'S FOOTWEAR,,41F MANGERE TOWN CENTRE,,MANGERE,AUCKLAND,,NEW ZEALAND,,,,
New Zealand,028925,,028925,FREERIDE,MIKE SPENCE,"5 VITASOVICH AVE, WAITAKERE MEGA CENTRE ",,HENDERSON,AUCKLAND,,NEW ZEALAND,,,,
New Zealand,028926,7201,028926,ADVENTURE SPORTS LTD,ANNIE LAY,103 MARKET ST,,BLENHEIM, ,7201,NEW ZEALAND,,,03 5776 223,
New Zealand,028945,2120,028945,BONEYARD - PUKEKOHE,IAN CAMPBELL,"SHOP 3, THE ZONE FRANKLIN",14 SUBWAY ROAD,PUKEKOHE, ,2120,NEW ZEALAND,09 239 2061,,09 239 2071,
New Zealand,028956,0622,028956,CHEAPSKATES - TAKAPUNA,Fraser,138 HURSTMERE ROAD,TAKAPUNA,NORTH SHORE CITY, ,0622,NEW ZEALAND,,cheapskates.taka@gmail.com,,
New Zealand,028959,3110,028959,BOARDWALK 2007 LTD  -  CIA,JASON GOODHUE,1/1 SPRING ST,RED SQUARE,TAURANGA,.,3110,NEW ZEALAND,,arlettegoodhue@xtra.co.nz,07 928 7447,
New Zealand,028981,9810,028981,NU DAX INVERCARGILL LIMITED,,67 DEE STREET,,INVERCARGILL, ,9810,NEW ZEALAND,,,,
New Zealand,028983,3010,028983,SERIOUS FUN TAURANGA,,1207 TUTANEKAI ST,,ROTORUA, ,3010,NEW ZEALAND,,,,
New Zealand,02APIR,.,02APIR,PIR LTD,PETER ROPARTI,P O Box 41426,.,ST LUKES,AUCKLAND,.,AUSTRALIA,09 815 4101,,09 815 7056,
Australia,069001,,069001,DEBTOR CLEARING - CO - 06 ONLY AUD,SANDY,N/A,,.,.,,,,,,
Australia,20005,2443,20005,Laurieton Surf & Sport - CIA,KAREN LEE,Shop 3/64 Bold Street,,LAURIETON,NSW,2443,AUSTRALIA,,,02 6559 8676,
Australia,20011,2000,20011,NITROGEN,JERRY CHEN,SHOP LG9,580 GEORGE STREET,SYDNEY,NSW,2000,,02 9267 9994,,02 9267 6977,
Australia,20012,2001,20012,SPOT-X,,19 WORLEY PLACE,HAMILTON,.,.,2001,NZ,,,,
Australia,20050,2630,20050,Rhythm Snow Sports,MICK KLIMA,8 Sharp Street,,COOMA,NSW,2630,AUST,02-6452-2303,info@rhythm.net.au,02-6452-2373,
Australia,20071,2227,20071,LIQIUID ESSENTAILS,PAM/JEANETTE,75 GYMEA BAY RD,,GYMEA,NSW,2227,AUST,02 9542 8990 ,liquides@bigpond.net.au,02 9542 8995,
Australia,20079,2460,20079,LOW PRESSURE SURF CO ,NOEL,68 PRINCE ST ,,GRAFTON,NSW,2460,AUST,02 6643 5551 ,leonielegge@iprimus.com.au,,
Australia,20080,2880,20080,TORPYS SURF STREET & SPORT,PETER,379 ARGENT STREET,,BROKEN HILL,NSW,2880,AUSTRALIA,08-8088-3322 accs - Stacey,bhss@internode.on.net,08 8087 8715,
Australia,20087,2101,20087,BALMORAL BOARDS NARRABEEN,NATHAN,1228 PITTWATER RD,,NARRABEEN,NSW,2101,AUST,02 9970 8600 ,balmoralnarrabeen@yahoo.com.au,,
Australia,20098,2705,20098,DARTO'S APPAREL NEW OWNERS,PAUL,66 PINE AVE,,LEETON,NSW,2705,AUST,02 6953 2053 ,,,
Australia,20100,2095,20100,ALOHA SURF 'N' SNOW,JANE,44 PITTWATER ROAD,,MANLY,NSW,2095,AUSTRALIA,02 9977 3777,,02 9976 3732,
Australia,20170,2400,20170,ASSEF'S PTY LTD,PAUL ASSEF,139-143 BALO STREET,,MOREE,NSW,2400,AUSTRALIA,067 521833,,067 523756,
Australia,20180,2795,20180,SURF SKATE N' STREET,RICK 02 6332 1788,2/177 HONWICK ST,,BATHURST,NSW,2795,,02-6332-1788,,02-6332-1788,
Australia,20213,2021,20213,ARIEL BOOKSELLERS,STEVE,42 OXFORD ST,PADDINGTON,PADDINGTON,NSW,2021,,02 9361 3705,accountant@arielbooks.com.au,02 9380 9038,
Australia,20340,2800,20340,BOBBIE McGEES (H/O),MEL GREGORY,194 SUMMER STREET,,ORANGE,NSW,2800,AUSTRALIA,02 6362 0402,bobbie.mcgees@hotmail.com,02 6361 1951,
Australia,20351,2035,20351,MAROUBRA UNDERGROUND,KAREN HAYMAN,49 MCKEON ST,,MRAOUBRA,NSW,2035,,0411 723 564,,,
Australia,20422,2042,20422,HELL ON WHEELS ,MIKE 0415 585 243,463 KING ST,,NEWTOWN,NSW,2042,AUST,,rob@hellonwheels.com.au,,
Australia,20425,2042,20425,AFTERTASTE CLOTHING,JOANNE,"SHOP 3, 80 RENMORE RD",,NEWTOWN,NSW,2042,,02 9516 1520,aftertasteclothing@hotmail.com,,
Australia,20480,2536,20480,BROWSEABOUT,,"SHOP 2, BAY CENTRAL",CNR SLYDE & NTH STREETS,BATEMANS BAY,NSW,2536,,,,,
Australia,20510,2154,20510,GEFFRO'S SURF & STREETWEAR,KANAKO,SHOP 491/492 CASTLE TOWERS,CASTLE STREET,CASTLE HILL,NSW,2154,,02-9653-2733,geffros@bigpond.com,02-9899-6229,
Australia,20511,2232,20511,Decked Out Skateboards,JUDY - rls on pmt,848 OLD PRINCES HWY,,SUTHERLAND,NSW,2232,AUSTRALIA,02 9542 6300,accounting@deckedout.com.au,02 9542 3799,
Australia,20521,2103,20521,Division Surf,PETER/ROBYN DANEIL,3/16 Warath Street,,MONA VALE,NSW,2103,AUSTRALIA,02-9979-5334,,029 144 3229,
Australia,20554,2450,20554,EVOLVE CLOTHING,BRIAN,SHOP 52 PALMS SHOPPING CENTRE ,,COFFS HARBOUR,NSW,2450,AUST,02 6651 3147,btwright@bigpond.net.au,02 6651 7465,
Australia,20611,2061,20611,TRIBE MARKETING (CIA),BRENDEN SIMPKINS,LEVEL 15,61 LAVENDER ST,MILSONS POINT,NSW,2061,,02 8969 7229,accounts@salessuccess.com.au,02 8969 7291,
Australia,20650,2680,20650,GB Sports,AMAR ACC 02 69641466,161 Yambil Street,,GRIFFITH,NSW,2680,AUSTRALIA,02 6964 1466,sales@gbsports.com.au,02 6962 7366,
Australia,20655,2065,20655,HOPKIN RACING,JAMES HOPKIN,"SHOP 3,",NORTHCOTE STREEET,ST LEONARDS,NSW,2065,AUSTRALIA,,james@hopkin.com.au,02 9439 7899,
Australia,20661,2066,20661,SHOES & SOX,LEON,UNIT 6,21 MARS ROAD,LANE COVE,NSW,2066,,02 9420 8755,usman@shoesandsox.com.au,02 9420 8922,
Australia,20750,2430,20750,YARADS FAMILY UNIT TRUST T/A IGUANA SURF,SHIRLEY - A/C THURS ,195 VICTORIA STREET,,TAREE,NSW,2430,AUSTRALIA,02 6551 3738,,02 6552 1337,
Australia,20761,2026,20761,CAPTAIN BILLYS CRAB SHACK,JAMIE GREENTREE,14 HALL STREET,,BONDI BEACH,NSW,2026,,02 9130 4336,crabshackskateshop@hotmail.com,02 9130 3875,
Australia,20883,2088,20883,STOMP FOOTWEAR,ANGELA FINE,581 MILITARY RD,MOSMAN,,NSW,2088,AUSTRALIA,02 9968 4097,angela@stompfootwear.com.au,02 9968 4097,
Australia,20895,2022,20895,SURFCULTURE,ANDREW,40 BRONTE RD,,BONDI JUNCTION,NSW,2022,AUST,0410 587 292,surfculturebondi@bigpond.com,02 9389 5577,
Australia,20912,2440,20912,J H Barsby & Sons Pty Ltd ,SUE,8-12 Smith Street,,KEMPSEY,NSW,2440,AUSTRALIA,02 6562 4870,barsbyaccounts@bigpond.com,02 6562 8657,
Australia,20931,2103,20931,QUIKSILVER MONA VALE,,1729 PITTWATER ROAD,,MONA VALE,NSW,2103,,,,,
Australia,20933,2093,20933,SURFSALT,SEAN MCCLAREN,99A CAMPBELL PARADE,,MANLY,NSW,2093,,0411 986 596,surfsalt@y7mail.com,,
Australia,20952,2095,20952,HERITAGE SURF AUSTRALIA PTY LTD,CHRIS MOSS,24 DARLEY ROAD ,,"MANLY, SYDNEY",NSW,2095,AUSTRALIA,02 9977 7623,,02 9948 2343,
Australia,20954,2127,20954,iSKATE AUSTRALIA,HAGAN MCCREATH,MONSTER SKATE PARK,CNR ORANNA PRD & GRAND PD ,SYDNEY OLYMPIC PARK,NSW,2127,,0405 422 759,hagan@iskateaustralia.com.au,,
Australia,20955,2095,20955,MURDOK,,SHOP 4/22A ,DARLY RD,MANLY,NSW,2095,,,,,
Australia,20980,2567,20980,MUWUPA P/L (SANDY BAY SURF CO.),,UNIT 1,6 MAXWELL PLACE,NARELLAN,NSW,2567,,,,,
Australia,20990,2099,20990,COCO LIME,LEA,"SHOP 6B, 150 PITT RD",,NORTH CURL CURL,NSW,2099,AU,0412 144 082 - Acc's,cocolime@bigpond.net.au,02 9939 0576,
Australia,20993,2620,20993,ALLENS - QUEANBEYAN,LINK TO 28640,1 MORISSET ST,,QUEANBEYAN,ACT,2620,AUST,02-4821-1888,,02-4821-9651,
Australia,21021,2102,21021,RAISED BY WOLVES,JUSTIN LEEF,9B WARATAH STREET,,MONA VALE,NSW,2102,,02 9997 4838,justin@raisedbywolves.com.au,,
Australia,21032,2103,21032,SURFSTITCH,ANDREA - LEX OWNER,"6A, 89 DARLEY ST",,MONA VALE,NSW,2103,,02 9979 3002,accounts@surfstitch.com,02 9979 3004,
Australia,21072,2107,21072,BEACH GENERAL,DAVID ANDERSON,66 OLD BARRENJOEY ROAD,,AVALON,NSW,2107,,03 9918 3184,beachgeneral@hotmail.com,9973 1254,
Australia,21170,2153,21170,LOOSE THREADS - WINSTON HILLS - footwear only,,SHOP 53 WINSTON HILLS MALL,180 CAROLINE CHISHOLM DR,WINSTON HILLS,NSW,2153,,,,,
Australia,21174,2290,21174,BREAKAWAY SURF CHARLESTOWN ,JAMIE REID - Wed,181 PACIFIC HWY,,CHARLESTOWN ,NSW,2290,AUST,02 494 32699,reidsurfboards@bigpond.com,,
Australia,21191,2119,21191,LEGEND CC,MICHAEL,95 BEECROFT RD,.,BEECROFT,NSW,2119,AUST,,,,
Australia,21240,2500,21240,EXTREME SURF AND SKI,KYLIE/WARREN,80 MARKET ST,,WOLLONGONG,NSW,2500,,02 4253 0112-ACC'S,accounts@extremesurf.com.au,02 4226 1039,
Australia,21241,2640,21241,SWITCH INTERNATIONAL,PETER,SHOP 31,487 KIEWA ST,ALBURY,NSW,2640,,02 6041 3600,empirelavington@people.net.au,02 60259 339,
Australia,21280,2502,21280,MR FASHION,TONI CARUSI - ACCS,71 WESTFIELD SHOPPING TOWN,,WARRAWONG,NSW,2502,AUSTRALIA,02 4274 3421,mrfashionjam@bigpond.com,,
Australia,21512,2151,21512,ESS BOARD STORE,PENNY,2/426 CHURCH ST,,PARRAMATTA,NSW,2151,,,accounts@essboardstore.com.au,02 9683 6515,
Australia,21647,2035,21647,MAROUBRA  UNDERGOUND,KYLIE,198 MARINE PARADE,,MAROUBRA,NSW,2035,,,mbsurfnskate@optusnet.com.au,,
Australia,21652,2250,21652,THE SURF SHOP,JENNY - 02 4365 1397,SHOP 14 FOUNTAIN PLAZA,,ERINA,NSW,2250,AUSTRALIA,,jennytssaccounts@bigpond.com,02 4365 6050,
Australia,21695,2324,21695,PURE SURF  INDUSTRIES - ( ADF - SCL $5K ),,SHOP 7/8,CENTRO RAYMOND TERRACE,RAYMOND TERRACE,NSW,2324,,,,,
Australia,21702,2170,21702,I SURF AND SKATE PTY LTD,,SHOP 32,MOOREBANK SHOPPING VILLAGE,MOREBANK,NSW,2170,,,,,
Australia,21730,2560,21730,PACIFIC PRIZM SURF SHOP,HARRY - pmt 12/20th,CNR QUEEN & DUMARESQ ST,,CAMPBELLTOWN,NSW,2560,AUSTRALIA,02 4628 2382,accounts@pacificprizm.com.au,02 4626 2002,
Australia,21754,2230,21754,LODOWN,GAVIN,140 CRONULLA STREET,,CRONULLA,NSW,2230,AUST,02 9544 5111,gavin@lodowncronulla.com,,
Australia,21831,2226,21831,WARRENS,DAVID HUNT,546 BOX ROAD,,JANNALI,NSW,2226,AUSTRALIA,02 9589 0284,,02 9528 2507,
Australia,21910,2230,21910,PURE SEA SURF SHOP,RUTH - RICHARD ACC'S,108 CRONULLA STREET,,CRONULLA,NSW,2230,AUSTRALIA,029523-8664,puresea@optusnet.com.au,,
Australia,21930,2324,21930,RAM JEANS,PAUL/CHRISTINE,"SHOP 8, MARKETPLACE",,RAYMOND TERRACE,NSW,2324,AUSTRALIA,02 4987 4751,ram_surf@hotmail.com,02 4987 4758,
Australia,21952,2431,21952,WAVE WEAR ,,1/15 LIVINGSTON STREET,,SOUTH WEST ROCKS,NSW,2431,AUSTRALIA,,,,
Australia,22036,2203,22036,WESTSYDE CONNECTION (CIA),NATHAN HO,"441 NEW CANTERBURY RD,",DULWICH HILL,,NSW,2203,,,nath@westsyde.com,,
Australia,22070,2565,22070,STEPHEN G MENSWEAR,,44 OXFORD ROAD,,INGLEBURN (NSW),NSW,2565,AUSTRALIA,,,,
Australia,22071,2250,22071,Littles Surf Centre,SANDRA,UNIT 5/10 ENTERPRISE CLOSE,,WEST GOSFORD,NSW,2250,AUSTRALIA,02 4323 6600,littlessurf@bigpond.com,02 4324 5242,
Australia,22125,2259,22125,TRADER VIC'S,CHARLIE,SHOP 126 HOMEMAKERS SUPER CENTRE,CNR WYONG AND BRYANT DRIVE,TUGGERAH,NSW,2259,AUST,0417 226 610,charlie@tradervics.com.au,02 9785 2468,
Australia,22190,3012,22190,SURF DIVE `N' SKI,,PART STORE 71,422 SOMERVILLE ROAD,WEST FOOTSCRAY,VIC,3012,AUSTRALIA,,,,
Australia,22201,2220,22201,SEA J TRADING P/L,ANITA SEAH,UNIT 3,8/12 BELLEVUE PARADE,HURSTVILLE,NSW,2220,,02 9570 7097,anitaseah@gmail.com,,
Australia,22360,2428,22360,Xsight Surf Co.,SIMON ACC'S,33 Wharf Street,,FORSTER,NSW,2428,AUSTRALIA,02 6554 7811,xsight@ozemail.com.au,02 6554 7866,
Australia,22395,2280,22395,THE SURF SHACK ,PETER LINDSAY,703 PACIFIC HWY,,BELMONT SOUTH,NSW,2280,AUSTRALIA,,,02 4945 8965,
Australia,22445,2289,22445,WILD SURF CO. PTY LTD - FOOTWEAR SALES ONLY,,GARDEN GROVE CENTRE UNITS L & M,132 GARDEN GROVE PARADE,ADAMSTOWN,NSW,2289,AUSTRALIA,,,,
Australia,22465,2283,22465,VERDUN HILES PTY LTD ,,88-92 THE BOULEVARD,,TORONTO,NSW,2283,AUSTRALIA,,,02 495 05382,
Australia,22475,2281,22475,SWANSEA SURF SHOP,DARYL TONKS,164 PACIFIC HWY,,SWANSEA,NSW,2281,AUSTRALIA,,tonks@cnn.net.au,02 497 1442,
Australia,22480,2330,22480,Evidence Board Co,ROBYN,Shop 19-20,Gowrie Street Mall,SINGLETON,NSW,2330,AUSTRALIA,02 6571 1841,evidence@evidence.net.au,02 6571 1841,
Australia,22505,2300,22505,GOODIE 2 SHOES BY RAMJET ASSORTMENTS ,,155 DARBY STREET,,COOKS HILL,NSW,2300,,,,,
Australia,22510,2088,22510,Surfection - Mosman,JULIAN TAYLOR,522 Military Road,,MOSMAN,NSW,2088,AUSTRALIA,02 9969 1011- Tracey acc's,sales@surfectionmosman.com,02 9969 0297,
Australia,22551,2323,22551,Breakaway Surf -836 Greenhills,LINKED 27010,"Shop 5, Greenhills Shopping Centre",1 Molly Morgan Dr,EAST MAITLAND,NSW,2323,AUSTRALIA,02-4934-6093,,,
Australia,22610,2261,22610,BOARDERLINE SURF N SKATE,MARCUS,421 ENTRANCE ROAD,,LONG JETTY,NSW,2261,AUSTRALIA,02 4332 7175,boarderline@bigpond.com,,
Australia,22700,2022,22700,STM SNOW SURF & SKATE,DARREN (02 93860430),426 OXFORD STREET,,BONDI JUNCTION,NSW,2022,AUSTRALIA,02 9387 4737,dazza@stmonline.com.au,02 9389 2526,
Australia,22802,2280,22802,OCEANFIRE SURF SHOP,GEOFF BRINKWORTH,SHOP 1/575 PACIFIC HWY,,BELMONT,NSW,2280,,0249458055,,,
Australia,22851,2285,22851,BREAKAWAY SURF - GLENDALE,,SHOP 17 STOCKLAND MALL,387 LAKE RD,GLENDALE,NSW,2285,,,,,
Australia,22891,2289,22891,50-50 SKATE SHOP,,SHOP 2004,WESTFIELD,KOTARA,NSW,2289,,,,,
Australia,22911,2291,22911,SANBAH SURF SHOP ,SOPHIE CARMICHAEL,"SHOP 27, THE JUNCTION FAIR",UNION STREET,THE JUNCTION,NSW,2291,,02 4962 2420,sanbahsurf@gmail.com,02 4962 2420,
Australia,22951,2295,22951,PIRATE POINT SURF (ADF $5K),,68 MITCHELL STREET,,STOCKTON,NSW,2295,AUST,,,,
Australia,22990,2576,22990,BONG BONG CYCLES,TIM NASH,"SHOP 3, 399 BONG BONG ST",,BOWRAL,NSW,2576,AUSTRALIA,02 4861 1419,,02 4861 1419,
Australia,23070,2259,23070,SLAM FACTORY ,RICHARD HALL,93 GAVENLOCK ROAD,,TUGGERAH,NSW,2259,AUSTRALIA,02 4355 1557 - Richard,slamfactory@iprimus.com.au,02 43511 848,
Australia,23100,2440,23100,CRESCENT HEAD SURF CO,PETER CORNISN,2/33 SMITH STREET,,KEMPSEY,NSW,2440,AUSTRALIA,02-6566 0550,,02-65660-550,
Australia,23151,2315,23151,PORT SURF SKATE,,SHOP 31 BAY VILLAGE,SHOAL BAY ROAD,SHOAL BAY,NSW,2315,,,,,
Australia,23301,2320,23301,BREAKAWAY SURF MAITLAND,HAYDN,SHOP 15B HUNTER MALL ,405 HIGH ST ,MAITLAND ,NSW,2320,AUST,02 4934 1434 ,jefazo@bigpond.com,02 4967 2154,
Australia,23303,2300,23303,BREAKAWAY SURF CO NEWCASTLE,JAMIE ,SHOP 6 HUNTER MALL,,NEWCASTLE,NSW,2300,AUST,02 4929 1144,lamjam@optusnet.com.au,02 4925 2574,
Australia,23321,2671,23321,BROADWAY SHOES & SPORT,ACC 26711 - CHERYL,120 MAIN ST,,WEST WYALONG,NSW,2671,AUST,02 6972 0033,,,
Australia,23371,2325,23371,KAWASAKI CONNECTIONS ,CHERIE,UNIT 1/222 VINCENT ST,,CESSNOCK,NSW,2325,AUST,02 4991 4233,,,
Australia,23420,2650,23420,MARK ANTHONY'S MENSWEAR,MARK MACKENZIE,77 BAYLIS STREET,,WAGGA WAGGA,NSW,2650,AUSTRALIA,02 6921 3778,mark@markanthonys.com.au,02 6921 5837,
Australia,23504,2350,23504,URXS,EMILY TURNER,SHOP 14 ARMIDALE PLAZA,ARMIDALE,,NSW,2350,AUSTRALIA, 02 6771 1288,bblowes@bigpond.com,,
Australia,23560,2478,23560,BEACHLIFE SURF CENTRE ,FRAN,BALLINA FAIR S/C KERR ST,1440 OLD BYRON BAY RD,BALLINA,NSW,2478,AUST,,franblake@bigpond.com,,
Australia,23571,2357,23571,Peter Young's Clothing,PETER YOUNG,26 John Street,,Coonabarabran,NSW,2357,,02 6842 1149,,02 6842 1149,
Australia,23601,2360,23601,EYE ON SURF & FASHION (HARDWARE),SCOTT BUSCH (mobile),31 OTHO STREET,,INVERELL,NSW,2360,AUSTRALIA,0413 560 338,,02 6723 3002,
Australia,23602,2360,23602,EYE ON SURF & FASHION (FOOTWEAR),SCOTT BUSCH (Mobile),31 OTHO STREET,,INVERELL,NSW,2360,AUSTRALIA,02 6722 3006,,02 6723 3002,
Australia,23631,1363,23631,HYBRID - SYDNEY,LINKED TO 22241,"SHOP G2072 BENT STREET, ENTERTAINMENT QUATER",MOORE PARK,SYDNEY,NSW,1363,,,,,
Australia,23721,2372,23721,MITCHELL'S SHOES & ACCESSORIES,KEVIN OR ROBYN,242 ROUSE STREET,,TENTERFIELD,NSW,2372,,02 6736 1185,,02 6736 1515,
Australia,23730,2230,23730,TRIPLE BULL SURF & SNOWBOARDS,STEFF - ACC'S,23 THE KINGS WAY,,CRONULLA,NSW,2230,AUSTRALIA,02 9524 4822 - ACC'S,,02 9531 4677 Steff Fax,
Australia,23880,2480,23880,Jean House,LINKED TO 40500,31 Woodlard Street,,LISMORE,NSW,2480,AUSTRALIA,,,,
Australia,23901,2390,23901,SHOEX NARRABRI,TONY & BRENT,130 MAITLAND ST,,NARRABRI,NSW,2390,,0428 921 700,toyworldnarrabri@bigpond.com,02 6792 4234,
Australia,23940,2570,23940,STREET DIRECTION,BARBARA/ANTHONY WALK,"SHOP3, 68 ARGYLE STREET",,CAMDEN,NSW,2570,AUSTRALIA,02 46512592,maggiemayw@bigpond.com.au,02 46512563,
Australia,23950,2340,23950,URXS,EMILY 02 6766 9611,392 Peel Street,,TAMWORTH,NSW,2340,AUSTRALIA,02 6882 3956 James *** Dubbo Store,jimi.obrien@gmail.com,,
Australia,23951,2711,23951,MURPHY'S ,PAUL,157 LACHLAN STREET,,HAY,NSW,2711,AUSTRALIA,,,02 6993 2236,
Australia,23990,2315,23990,GRAFFITI SURF,JENNY,43 DONALD ST ,,NELSON BAY ,NSW,2315,AUST,02 4981 3409,jennyab@bigpond.net.au,,
Australia,24126,2646,24126,SPENCERS MENSLAND,CRAIG,40 SANGER STREET,,COROWA,NSW,2646,AUSTRALIA,,spenmen@bigpond.net.au,02 6033 1386,
Australia,24180,2444,24180,INNER VISION SURF 'N' SKATE,CAROLYN,80 William Street,,Port Macquarie,NSW,2444,,02 6583 7790,carolyn.scully@tpg.com,02 6583 7790,
Australia,24182,2541,24182,INFINITY SURF SHOP,GRAHAM SMITH,87 JUNCTION STREET,,NOWRA,NSW,2541,AUSTRALIA,,,02 4421 4088,
Australia,24220,2548,24220,MERIMBULA SURF SHOP,SIMON EMMS/NARELLE,3/4 MERIBULA DRIVE,,MERIMBULA,NSW,2548,AUSTRALIA,02 6495 1515,merimbulasurf@bigpond.com,02 6495 1841,
Australia,24221,2422,24221,LEISURETIME,AMANDA HARRIS,41 CHURCH ST,,GLOVCESTER,NSW,2422,,02 6558 2151,,02 655 82151,
Australia,24280,2428,24280,JUNGLE SURF,ROSS LINDSAY,4/25 MANNING ST,,TUNCURRY,NSW,2428,,,surfrep@bigpond.net.au,,
Australia,24301,2430,24301,RIDE BOARD STORE,KYLIE,21 PULTENEY ST,,TAREE,NSW,2430,,02 6557 8911,kyliemacpherson@bigpond.com,02 6557 8933,
Australia,24390,2107,24390,Beach Without Sand,DAVID WATSON,1A North Avalon Road,,AVALON,NSW,2107,AUSTRALIA,02 9918 2763,beachwithoutsand@bigpond.com,02 9973 1610,
Australia,24420,2250,24420,SLIMES SURF & SKATE,PAUL GREEN,1/203 THE ENTRANCE RD,,ERINA,NSW,2250,AUSTRALIA,02-4365-5511,paul@slimes.com.au,02-4365-5711,
Australia,24432,2443,24432,SANDY FEET SURF CO,MIKE,2/524 OCEAN DRIVE,,NORTH HAVEN,NSW,2443,,02 6559 6989,mike@sandyfeetsurf.com.au,02 6559 6489,
Australia,24442,2444,24442,SWITCH SK8 PARK,SHARON WALDRON,53 HASTINGS RIVER DRIVE,,PORT MACQUARIE,NSW,2444,,02 6584 9968,,,
Australia,24445,2444,24445,URXS,EMILY TURNER,2 /28  HORTON ST,PORT MACQUARIE,PORT MACQUARIE,NSW,2444,AUSTRALIA,02 6583 6062,bblowes@bigpond.com,02 6584 3288,
Australia,24460,2448,24460,COASTAL CURVES SURF,JENNY ELLIS,2/42 BOWRA STREET,,NAMBUCCA HEADS,NSW,2448,AUSTRALIA,02 656 86902,ccsurf@westnet.com.au,,
Australia,24479,2835,24479,BRILLIAMS,KELLY,38 MARSHALL ST,,COBAR,NSW,2835,AUST,02 6836 2161,venesa@kml.com.au,,
Australia,24523,2319,24523,TILLIGERRY BEACHWEAR ,DEBBIE/TERRI,SHOP 26,KOOINDAH CENTRE,TANILBA BAY,NSW,2319,AUSTRALIA,02 4982 3133,,02 4982 3133,
Australia,24558,2650,24558,EXPLOIT SKATEBOARDING,Dwane,73 BAYLIS STREET,,WAGGA WAGGA,NSW,2650,,02 6925 9663,exploitskate@bigpond.com,02 6917 8379,
Australia,24621,2075,24621,Superswell,Liz - e-mail queries,"Shop G3, St Ives Shopping Village",166 Mona Vale Road,ST IVES,NSW,2075,AUSTRALIA,,liz@superswell.com.au,,
Australia,24640,2261,24640,Surfers Choice,MANDY,473 The Entrance Road,,LONG JETTY,NSW,2261,AUSTRALIA,02 4334 6532,accounts@surferschoice.com.au,02 4333 3244,
Australia,24641,2464,24641,XTREME CYCLE & SKATE,WILLIAM,2/34 COLDSTREAM ST,,YAMBA,NSW,2464,,02 6645 8879,,02 6645 8879,
Australia,24651,2576,24651,SOUTHERN JEANS,,"SHOP 18, HIGH ST MALL",310 BONG BONG STREET,BOWRAL,NSW,2576,,,,,
Australia,24657,2454,24657,RJ'S MENZ & BOYS,CINDY/JESS,65 HYDE STREET,,BELLINGEN,NSW,2454,AUSTRALIA,02 6655 1414,,,
Australia,24672,2550,24672,SPORTS POWER - BEGA,SHERRYN FLETCHER,227 - 231 CARP STREET,,BEGA,NSW,2550,AUST,02 6492 2383,,02 6492 1677,
Australia,24690,2031,24690,BLUE FISH SURF SKATE,BRETT - ACCS,118 BELMORE ROAD,,RANDWICK,NSW,2031,,02 9399 7216,bluefishsurfskate@bigpond.com.au,,
Australia,24720,2350,24720,M J Hanna & Son,GERARD- RLS ON PMT,126 Beardy Street,,ARMIDALE,NSW,2350,,02 6772 2323,hannas@northnet.com.au,02 6772 3745,
Australia,24750,2095,24750,Manly Skateboards,BARBARA VERTUCCI,Shop 2,49 - 53 North Steyne Street,MANLY,NSW,2095,AUSTRALIA,02 9976 3833,barb@manlyblades.com.au,02 9976 3780,
Australia,24781,2250,24781,REVOLUTION SURF & SKATE,MATT,SHOP M69 IMPERIAL PLAZA,,GOSFORD,NSW,2250,,02 4324 7752,MCastle@balmain.com.au,02 4324 9901,
Australia,24782,2478,24782,SIXTY NINE SURF CO,,3/46-54 RIVER STREET,,BALLINA,NSW,2478,,,,,
Australia,24821,2482,24821,TATULU'S TATTOOS,LOU,SHOP 4,55 BURRINGBAR ST,MULLUMBIMBY,NSW,2482,,02 6684 4715,tatulu@westnet.com.au,,
Australia,24830,2444,24830,SALTWATER WINE SURF - FOSTER,,2/18 JAMBALL RD ,,PORT MACQUARIE,NSW,2444,,,,,
Australia,24831,2483,24831,BRUNSWICK SURF,PETER,1/12 THE TERRACE ,,BRUNSWICK HDS,NSW,2483,,02 66 851 283,pete@brunswicksurf.com.au,,
Australia,24832,2483,24832,OCEAN SHORES SURF,JOCELYN,SHOP 2 RAJAH ROAD,,OCEAN SHORES,NSW,2483,AUST,,baznjoc@hotmail.com,,
